rfq_id,client,product_type,underlying,direction,notional,underlying_move_pct,iv_change,bid_ask_spread_pct,distance_to_barrier_pct,traded,timestamp
1063,Client14,Autocall,NESN,SELL,1340000.0,3.184831127565707,-0.021146895400742813,0.3202205329613324,28.386711052500317,1,2025-01-01 09:55:00
4422,Client22,Autocall,NVDA,BUY,480000.0,2.857837397256604,3.032178649697986,0.24539720171769847,32.25327352107821,0,2025-01-01 09:56:00
3725,Client18,Autocall,SPX,BUY,1480000.0,0.9739441087068643,3.4445802641625294,0.46739008824247974,37.965164426859175,0,2025-01-01 09:56:00
1218,Client20,Tracker,AAPL,SELL,430000.0,-0.5344710440995954,4.8933368641113395,0.32180886350315996,,0,2025-01-01 09:57:00
872,Client38,Barrier Reverse Convertible,SPX,BUY,690000.0,1.3784338346417753,-2.2618339773904417,0.8118567794225822,15.154198608063563,1,2025-01-01 09:57:00
4865,Client18,Autocall,AMZN,BUY,2140000.0,-3.020100438619579,-1.5347905697730617,0.3575587156966731,7.40926594936786,0,2025-01-01 09:57:00
3170,Client04,Autocall,SPX,BUY,360000.0,-0.3134591002790795,1.9928967238880426,0.22619767489621356,33.98979468999791,0,2025-01-01 09:57:00
2022,Client12,Autocall,AAPL,BUY,400000.0,-1.5272118024303813,1.0821440257205617,0.39758195057448853,33.074086107141284,0,2025-01-01 09:58:00
3555,Client32,Autocall,TSLA,BUY,730000.0,1.7160794784343825,-2.269304636434658,0.39794493718894547,1.0921315713064872,1,2025-01-01 10:02:00
3935,Client32,Barrier Reverse Convertible,AAPL,BUY,650000.0,1.8647194651421273,-0.5249489488807101,0.29547410950999153,42.345267390827786,0,2025-01-01 10:08:00
2099,Client17,Autocall,NVDA,BUY,1010000.0,0.03451316223132488,-0.062223298259211246,0.2801308996718986,49.50320614109713,1,2025-01-01 10:11:00
1193,Client15,Barrier Reverse Convertible,NVDA,BUY,1340000.0,-0.650193124325775,-0.49435539873254836,0.3393840562748093,5.380578465233665,1,2025-01-01 10:12:00
1285,Client34,Autocall,SMI,SELL,890000.0,1.3045649013491358,-1.4110738062567876,0.46875057065036696,23.413318209434976,1,2025-01-01 10:13:00
1036,Client01,Reverse Convertible,MSFT,BUY,120000.0,-0.2549503792949071,0.5772702323052802,0.2778665077882665,,1,2025-01-01 10:13:00
312,Client37,Autocall,NVDA,BUY,350000.0,0.7715068223623542,-2.7358172739906235,0.5554117124307189,0.36010897772247863,0,2025-01-01 10:15:00
1965,Client02,Tracker,MSFT,BUY,2470000.0,-1.8505760409610108,-5.990552532866992,0.3447836665559613,,1,2025-01-01 10:17:00
2709,Client18,Autocall,TSLA,BUY,1130000.0,-3.626020630742518,0.5587630826822401,0.6540871005664658,39.085250812603626,0,2025-01-01 10:29:00
1553,Client18,Autocall,AAPL,SELL,1060000.0,-0.3785803995125943,-2.310447230717239,0.6463380228765911,14.193217384188639,0,2025-01-01 10:36:00
1845,Client17,Autocall,SMI,SELL,700000.0,2.3934245474030407,6.947217640622702,0.4598847658954433,44.043788443342386,1,2025-01-01 10:36:00
214,Client32,Barrier Reverse Convertible,SPX,BUY,800000.0,2.103490498379935,-3.18423295271998,0.15968144225388642,8.239646225515724,0,2025-01-01 10:37:00
2904,Client02,Reverse Convertible,MSFT,BUY,570000.0,-2.633436659426041,-5.433887385678219,0.2337266907342551,,1,2025-01-01 10:38:00
3227,Client02,Reverse Convertible,AAPL,SELL,1020000.0,0.7956991934755296,-0.5550701215910929,0.12730956666679966,,0,2025-01-01 10:40:00
4327,Client38,Bonus Certificate,TSLA,BUY,310000.0,-0.9385091534850345,-2.146111171560629,0.6000407076693609,13.337860937991518,1,2025-01-01 10:40:00
1698,Client09,Bonus Certificate,AAPL,BUY,370000.0,-0.5526879966329491,-1.3623454870395855,0.6918448981177191,12.151905874222896,0,2025-01-01 10:41:00
2628,Client21,Barrier Reverse Convertible,NESN,SELL,180000.0,2.2311619015349553,1.827708673488985,0.6711995835561001,2.212143371387598,1,2025-01-01 10:41:00
112,Client35,Reverse Convertible,MSFT,SELL,810000.0,-0.8279366607151629,4.316853952396435,0.5680584175930161,,0,2025-01-01 10:44:00
4411,Client25,Autocall,AAPL,SELL,540000.0,0.013810042773887794,3.3579540786450246,0.2346457023228756,36.36445286598989,1,2025-01-01 10:56:00
2940,Client15,Autocall,NESN,SELL,3730000.0,0.7635769431805668,-0.25087554462608136,0.20156061871591122,47.99764948857976,0,2025-01-01 11:02:00
1704,Client03,Barrier Reverse Convertible,TSLA,SELL,740000.0,1.925125814404748,1.987596969534775,0.42025304245146256,47.036139343297485,0,2025-01-01 11:04:00
1691,Client33,Autocall,TSLA,SELL,80000.0,-2.7851392655657246,-2.0263836350646036,0.3062073595586771,37.44599047863013,0,2025-01-01 11:09:00
3154,Client34,Autocall,TSLA,BUY,400000.0,-0.01770315909368156,2.433822505415372,0.350107022217695,44.29490550655335,0,2025-01-01 11:10:00
680,Client37,Autocall,SPX,SELL,180000.0,0.3405877404693511,2.4203392431157322,0.3919951635221015,45.1265549490982,0,2025-01-01 11:12:00
573,Client40,Autocall,MSFT,BUY,470000.0,0.42823637435375034,-1.9068858168341971,0.2571196799773227,5.299276108685152,0,2025-01-01 11:14:00
4389,Client05,Autocall,MSFT,BUY,920000.0,-1.2377708443319748,2.895795578987799,0.33007933893817515,16.804281092114888,0,2025-01-01 11:20:00
2677,Client08,Tracker,NVDA,SELL,210000.0,-1.765309815413028,-1.2046957551626631,0.30427645568319256,,0,2025-01-01 11:24:00
3827,Client31,Autocall,TSLA,SELL,640000.0,2.252734602208574,-4.125496298809238,0.53898866713682,43.22837699478847,1,2025-01-01 11:25:00
1009,Client34,Barrier Reverse Convertible,AMZN,BUY,620000.0,0.3737854218135384,7.047722074891349,0.1898696049886176,10.685648794621017,0,2025-01-01 11:26:00
2948,Client31,Bonus Certificate,MSFT,BUY,530000.0,-0.10298353304446066,0.26453100667164314,0.18030903544917012,20.82169188734646,1,2025-01-01 11:30:00
1635,Client21,Tracker,TSLA,SELL,140000.0,-0.28882564081563855,2.6717040795386207,0.5095513283962456,,0,2025-01-01 11:35:00
2862,Client32,Autocall,NVDA,BUY,500000.0,-0.30981335023604173,2.3807232374427354,0.19087175953578778,39.9864007951793,0,2025-01-01 11:35:00
3504,Client05,Autocall,AMZN,SELL,440000.0,0.8097524246392461,-3.9537521263245115,0.6706557090860641,33.89000976934931,0,2025-01-01 11:37:00
3837,Client26,Autocall,NVDA,BUY,750000.0,1.3268566590207325,-4.049656209019223,0.4832512698092753,23.526672399788552,0,2025-01-01 11:46:00
1639,Client03,Autocall,SMI,SELL,390000.0,-1.646179295290579,1.804483990956698,0.3507272939524906,37.40779222667746,1,2025-01-01 11:47:00
2881,Client24,Reverse Convertible,NESN,BUY,1390000.0,0.6162796958309033,4.039322281225688,0.433747797210643,,1,2025-01-01 11:48:00
523,Client28,Reverse Convertible,NVDA,SELL,350000.0,1.887673020844988,0.2761939992826177,0.2841293497767654,,1,2025-01-01 11:48:00
1115,Client18,Autocall,SMI,BUY,1290000.0,1.328991451801088,-3.3050922641506206,0.26772022090359127,46.72256424902707,1,2025-01-01 11:49:00
3239,Client34,Autocall,NESN,SELL,400000.0,1.080208895953068,-0.030787153831266262,0.5375950859815092,2.043128117525561,0,2025-01-01 11:52:00
2833,Client34,Autocall,SMI,SELL,600000.0,4.5207396190461315,-4.710431528069643,0.7428748407952208,33.40411241637467,0,2025-01-01 12:00:00
4115,Client38,Autocall,AAPL,BUY,100000.0,-0.37239089327610303,2.096115042680089,0.25394015067638054,23.23032240646724,0,2025-01-01 12:01:00
1194,Client23,Autocall,NVDA,SELL,460000.0,3.613285704097239,-4.178155567250206,0.15300908644608383,13.266253935717936,1,2025-01-01 12:12:00
2947,Client37,Autocall,NESN,BUY,670000.0,1.3572231957172671,5.168192188726756,0.4863736904963239,36.25273324118775,0,2025-01-01 12:12:00
898,Client03,Reverse Convertible,TSLA,SELL,430000.0,-0.5252902241635988,-0.5105925325348813,0.76136416968287,,0,2025-01-01 12:14:00
273,Client20,Autocall,SPX,SELL,890000.0,2.7534780342394685,-2.0309814485864783,0.164339549262035,23.026718427088333,0,2025-01-01 12:15:00
4319,Client08,Bonus Certificate,NVDA,SELL,260000.0,-1.3999638317754524,0.8361801868512411,0.5755025218771598,15.881086476056094,0,2025-01-01 12:16:00
4366,Client39,Autocall,TSLA,BUY,180000.0,-0.302699150911326,-0.7416322285686565,0.12500702144511291,34.42239784465024,1,2025-01-01 12:16:00
1651,Client27,Autocall,MSFT,SELL,270000.0,0.9569018293714548,-0.9377375593971681,0.5950950311697978,8.664853725639555,0,2025-01-01 12:18:00
4458,Client20,Tracker,MSFT,BUY,410000.0,4.6258403416527,-4.496360228916869,0.42178626000616154,,1,2025-01-01 12:20:00
1359,Client15,Autocall,SMI,BUY,2290000.0,-0.9947078761689927,-1.4836689935034986,0.3130853749591433,34.263932902051494,1,2025-01-01 12:20:00
2278,Client34,Reverse Convertible,AMZN,BUY,490000.0,2.620072936303956,0.7021270880994703,0.6499906763644526,,1,2025-01-01 12:30:00
1521,Client15,Autocall,AAPL,SELL,2090000.0,-0.3749030592839007,5.615613120755981,0.4637790902699657,22.467109558910416,1,2025-01-01 12:31:00
2760,Client10,Autocall,TSLA,SELL,870000.0,-0.7172481007018611,-1.8171484036221641,0.2877093967017792,33.464129473052324,1,2025-01-01 12:32:00
521,Client03,Autocall,AAPL,SELL,1140000.0,-2.9189146729816806,-3.950573105555981,0.23638726138770608,9.134125618912092,0,2025-01-01 12:35:00
3554,Client22,Tracker,AMZN,SELL,300000.0,-4.959344470735845,0.6028294040943654,0.2587887063475693,,1,2025-01-01 12:36:00
3947,Client15,Autocall,SPX,SELL,2760000.0,-1.3192487192332396,-2.779551383851534,0.2552183974409631,34.513733545395965,0,2025-01-01 12:37:00
3544,Client16,Autocall,AMZN,SELL,840000.0,2.91269116245397,3.080162306382741,0.6694396332092166,26.28203053046252,0,2025-01-01 12:37:00
2798,Client28,Barrier Reverse Convertible,AAPL,SELL,490000.0,-1.5242359052199803,-2.6771819820576543,0.5739817733416932,31.005811858246812,0,2025-01-01 12:44:00
2294,Client02,Autocall,AMZN,BUY,1640000.0,1.135076882263551,-1.2206064649216806,0.14690875972520914,45.22428219569478,1,2025-01-01 12:51:00
2768,Client28,Autocall,AMZN,BUY,450000.0,-1.744382244022267,-1.6846204299453449,0.9452163334712123,39.61138618748375,0,2025-01-01 12:59:00
1008,Client28,Bonus Certificate,AAPL,SELL,700000.0,4.545106446306444,-6.854602977664168,0.5787833641300424,25.53938473800133,1,2025-01-01 13:06:00
2393,Client10,Autocall,MSFT,SELL,1780000.0,2.234135219273781,-1.0685249803844785,0.3144453214284325,1.24909752626286,0,2025-01-01 13:08:00
2890,Client11,Autocall,AMZN,SELL,1440000.0,0.3563917988980813,-1.434206112289448,0.33731052414624507,11.889812024287949,1,2025-01-01 13:09:00
527,Client28,Autocall,SMI,SELL,440000.0,-5.490525116048353,4.9459502043078105,0.35144543032715553,30.087508236937804,1,2025-01-01 13:10:00
3325,Client31,Bonus Certificate,AAPL,BUY,440000.0,3.0835138351734095,-0.6668721388546496,0.46023033933560176,40.606005774169304,1,2025-01-01 13:17:00
240,Client20,Barrier Reverse Convertible,SPX,SELL,360000.0,0.5644086874927595,-1.7335812977779266,0.6290525906341402,47.19649537885193,1,2025-01-01 13:19:00
2392,Client26,Bonus Certificate,NVDA,SELL,290000.0,0.538687354309161,-0.796202035721486,0.41502434722892617,33.73595863030611,0,2025-01-01 13:20:00
3103,Client08,Autocall,SMI,SELL,230000.0,1.2647037653372954,-1.1880619008544842,0.49948639673538797,38.08347891644179,1,2025-01-01 13:20:00
2657,Client09,Autocall,AAPL,SELL,750000.0,1.2778759214036948,-0.6918727236967586,0.3246820473685341,23.787667298760123,0,2025-01-01 13:24:00
4302,Client22,Barrier Reverse Convertible,NVDA,SELL,450000.0,0.23036408456927993,-2.9929663624096414,0.30880475691544584,40.126017647872125,0,2025-01-01 13:26:00
4763,Client21,Barrier Reverse Convertible,SPX,BUY,110000.0,-0.7299209048368988,-2.7795420856378508,0.6029529850109597,5.763793519040067,0,2025-01-01 13:32:00
1876,Client18,Autocall,AMZN,BUY,460000.0,-2.8781134376995645,2.148516540789316,0.6083763104288226,34.3827938054646,0,2025-01-01 13:38:00
1974,Client01,Bonus Certificate,TSLA,SELL,50000.0,-2.096377447686943,0.5188342456715004,0.3332701437223738,40.140714550284244,0,2025-01-01 13:39:00
2378,Client34,Barrier Reverse Convertible,AAPL,BUY,310000.0,-0.6598209515855342,1.003214840445077,0.276210225596433,0.45987855901723496,0,2025-01-01 13:41:00
3731,Client23,Autocall,NVDA,BUY,720000.0,0.16899684343642032,-2.9159111512590004,0.1774035800195021,36.45401356501239,1,2025-01-01 13:44:00
4862,Client01,Bonus Certificate,SMI,SELL,130000.0,0.017607526689058708,-2.1188504410622135,0.40769757644897014,4.6925896081669745,1,2025-01-01 13:45:00
1888,Client31,Autocall,SMI,BUY,580000.0,-2.328494599272294,-0.7219004692551315,0.66497037901359,2.5528530384346713,1,2025-01-01 13:47:00
3943,Client25,Autocall,NVDA,BUY,640000.0,-2.0662277037268315,2.4540001489944365,0.6296381405191216,10.215416008996403,0,2025-01-01 13:49:00
4276,Client28,Autocall,MSFT,SELL,250000.0,2.3893793665218976,-5.079166716148807,0.2780783756431279,8.193036201797538,1,2025-01-01 13:54:00
3695,Client13,Autocall,MSFT,SELL,400000.0,1.569276608137529,-0.9601573661122157,0.7656087499031858,44.964050360563064,1,2025-01-01 13:56:00
1766,Client03,Autocall,NVDA,BUY,680000.0,-1.0691051472416904,-2.4018565616168273,0.3931598044296641,9.142553160277828,0,2025-01-01 14:01:00
1885,Client10,Autocall,AAPL,BUY,1800000.0,-2.431623564706398,-3.6108849974348995,0.40901206157014036,23.19275713698638,0,2025-01-01 14:13:00
4938,Client35,Barrier Reverse Convertible,AAPL,SELL,220000.0,0.9887623624505761,-1.8161241410642468,0.3461765907783614,9.611638711429338,0,2025-01-01 14:16:00
1260,Client19,Autocall,AMZN,BUY,910000.0,-2.3758980974837094,0.405667985629755,0.3043347294583447,8.753781519083487,0,2025-01-01 14:18:00
3649,Client13,Autocall,TSLA,BUY,260000.0,0.590644356685877,1.3345187591941385,1.0904904749549227,10.880779079258767,0,2025-01-01 14:25:00
4337,Client02,Tracker,TSLA,BUY,680000.0,1.8557334196849478,-4.742975995061223,0.3401570925726863,,1,2025-01-01 14:27:00
4735,Client14,Autocall,AMZN,BUY,1570000.0,-0.20888274035012563,0.4249265103543717,0.3605590270286717,42.798290143241736,0,2025-01-01 14:27:00
3912,Client15,Barrier Reverse Convertible,SPX,SELL,800000.0,2.001403039047057,3.037404311642945,0.533583903391415,28.58709742779148,1,2025-01-01 14:32:00
712,Client04,Barrier Reverse Convertible,NVDA,SELL,500000.0,1.7976118182773444,5.963939455353655,0.2677295860354873,30.799512887449044,0,2025-01-01 14:34:00
4,Client20,Autocall,NESN,SELL,560000.0,-3.4055046238616646,-0.289497581233153,0.15460745662675923,6.757148780300976,0,2025-01-01 14:39:00
3395,Client12,Autocall,TSLA,SELL,520000.0,1.3245056688525239,1.2592927123485538,0.5939275429171785,49.3512178808671,0,2025-01-01 14:41:00
4085,Client07,Barrier Reverse Convertible,NESN,BUY,550000.0,2.3733703967895705,0.24413469132933807,0.7424220459125344,24.548097871990183,0,2025-01-01 14:42:00
2081,Client15,Autocall,NVDA,BUY,3500000.0,-0.02455811873720192,0.23218309354851024,0.4510178730264546,20.67089429837346,0,2025-01-01 14:43:00
4787,Client04,Tracker,SPX,SELL,1040000.0,0.10920256325660571,5.8179356712833386,0.3500844004685085,,0,2025-01-01 14:47:00
2986,Client40,Bonus Certificate,NESN,BUY,550000.0,1.2332563467022553,1.1936036880692418,0.23170562282124438,11.169256739727523,1,2025-01-01 14:48:00
337,Client34,Autocall,NESN,SELL,320000.0,0.9379179790510692,-4.265869231756964,1.0670429816112914,13.056569869750584,1,2025-01-01 14:49:00
450,Client40,Bonus Certificate,AMZN,BUY,370000.0,2.996583041045212,-4.377605839487593,0.6235048373892803,22.332285442147874,0,2025-01-01 14:50:00
4739,Client34,Autocall,AAPL,BUY,770000.0,-3.1492193567472815,0.5097972396345846,0.4874347538036242,3.2574990944442552,1,2025-01-01 14:52:00
59,Client34,Autocall,NESN,SELL,770000.0,0.45399000219866925,-3.7595474813534633,0.530969455443876,7.637936206784158,0,2025-01-01 14:53:00
195,Client38,Autocall,MSFT,SELL,440000.0,-2.6246055028131887,5.958778575520373,0.37321083731966637,26.29705194709522,0,2025-01-01 14:56:00
3291,Client08,Autocall,NVDA,BUY,270000.0,-0.1861861437403777,-1.0668832165518038,0.3777114341297516,39.72501565755276,1,2025-01-01 14:56:00
4606,Client20,Autocall,NESN,BUY,710000.0,0.8698109815284644,-1.2035207277996853,1.18197098669012,45.91773247017663,1,2025-01-01 14:57:00
1528,Client34,Autocall,AMZN,BUY,220000.0,-3.724908976213538,-1.8447160783111778,0.6617625502794227,33.38555763139791,0,2025-01-01 14:58:00
208,Client32,Autocall,TSLA,BUY,540000.0,-1.1470639768645854,-2.5530550280018867,0.26477683213220143,21.2847185595874,0,2025-01-01 14:59:00
88,Client05,Autocall,TSLA,BUY,500000.0,2.6542061624982414,2.788045156515013,0.561766205350071,32.13905274120753,0,2025-01-01 15:02:00
3385,Client10,Bonus Certificate,MSFT,SELL,850000.0,2.2870261182391247,0.16556095483364386,0.5607193761058025,30.700160234051854,0,2025-01-01 15:08:00
1688,Client21,Bonus Certificate,NVDA,SELL,70000.0,-2.6383809501737043,3.0706529374947213,0.2494643094772526,42.13320906361252,1,2025-01-01 15:09:00
2797,Client10,Autocall,MSFT,SELL,1040000.0,2.221651098081859,0.7425265121396223,0.42268805425603756,34.29008337585609,0,2025-01-01 15:10:00
1968,Client04,Autocall,AAPL,BUY,290000.0,0.07382331129750885,2.995524150596645,0.4864956720453992,17.958982500397813,0,2025-01-01 15:10:00
1724,Client17,Autocall,AAPL,BUY,1170000.0,0.5917338177540934,4.6113324626159695,0.1108073687951471,4.903119447503318,1,2025-01-01 15:11:00
2488,Client01,Barrier Reverse Convertible,TSLA,BUY,190000.0,0.5453457701051551,-5.55445803225001,0.2806780599297044,15.505800224313433,1,2025-01-01 15:12:00
2051,Client13,Bonus Certificate,AAPL,BUY,130000.0,-1.4766092208608363,-1.1887909117767461,0.3864034825650206,43.2615005684128,0,2025-01-01 15:14:00
134,Client08,Autocall,AMZN,SELL,180000.0,1.252715354813493,0.14743602592928823,0.41720242446080835,7.72903828187923,1,2025-01-01 15:15:00
3870,Client33,Autocall,MSFT,BUY,180000.0,2.5599985961758054,0.7609376633943992,0.9193250927812296,21.96641852850461,1,2025-01-01 15:15:00
110,Client34,Reverse Convertible,MSFT,BUY,230000.0,-1.441648600470403,0.7931760576230092,0.3056724144109772,,1,2025-01-01 15:18:00
3026,Client29,Autocall,MSFT,SELL,660000.0,2.2545388349797277,0.32197414570014626,0.37286579071068,22.61003267627009,0,2025-01-01 15:20:00
2587,Client11,Tracker,AAPL,SELL,320000.0,1.7327807776590562,-5.1463148442954605,0.5165624870214349,,0,2025-01-01 15:22:00
2471,Client26,Autocall,NESN,SELL,380000.0,-0.7807678965327131,0.13123781698141296,0.24828108622790715,26.790059785288733,1,2025-01-01 15:26:00
2157,Client15,Barrier Reverse Convertible,TSLA,SELL,2200000.0,1.3815230980276298,1.3249855384289624,0.9433925552385461,8.533680049282765,0,2025-01-01 15:27:00
330,Client04,Autocall,SMI,BUY,1110000.0,-0.8530101830019152,-0.17258776740176618,0.8713668175225402,14.889601616668713,0,2025-01-01 15:40:00
3174,Client33,Bonus Certificate,AAPL,BUY,200000.0,-2.744676227731302,2.127655476212863,0.4197441407462064,36.531812273298094,0,2025-01-01 15:49:00
4318,Client31,Autocall,NESN,BUY,460000.0,0.6133061231320898,1.94185067586454,0.2704372445281608,46.177930378325094,0,2025-01-01 15:50:00
3360,Client34,Barrier Reverse Convertible,NESN,BUY,360000.0,3.559734286239083,2.5018465339220435,0.2718921555156408,38.435375067879136,1,2025-01-01 15:57:00
3032,Client15,Autocall,NVDA,BUY,830000.0,-1.747783918746729,5.485567445313343,0.20145203036909023,24.959235292453023,0,2025-01-01 15:57:00
4186,Client11,Autocall,TSLA,SELL,550000.0,2.0533461413445866,-0.7426347032385284,0.38035395309808634,0.956837290776491,1,2025-01-01 15:59:00
1430,Client17,Autocall,MSFT,SELL,710000.0,0.3431080432660829,2.543628979675219,0.42455602570367795,8.30934779545554,0,2025-01-01 16:04:00
2866,Client16,Autocall,SMI,BUY,500000.0,1.643201500030502,0.754507134062185,0.18793689999859675,44.019631999848976,0,2025-01-01 16:05:00
2093,Client05,Autocall,NVDA,SELL,690000.0,-3.118796171997257,-4.273712848319875,0.4422529957976884,41.6332749707293,1,2025-01-01 16:07:00
1173,Client22,Barrier Reverse Convertible,NVDA,SELL,530000.0,0.8878962347653842,3.7746273979888616,0.25994824351260243,42.25296534371011,1,2025-01-01 16:13:00
1795,Client32,Autocall,AAPL,BUY,380000.0,1.8934621485518697,1.1410275261221763,0.8239132301215586,30.29393402386743,0,2025-01-01 16:14:00
4755,Client24,Autocall,NVDA,BUY,460000.0,-0.10110621943505338,2.231380105203944,0.8651724223923051,27.473259102306663,0,2025-01-01 16:21:00
4490,Client03,Barrier Reverse Convertible,AAPL,BUY,130000.0,2.9236643234971122,3.1529437851315887,0.40346728242628827,27.933053505317147,0,2025-01-01 16:23:00
878,Client07,Barrier Reverse Convertible,NESN,SELL,350000.0,0.8416968133226523,-1.0440816758506941,0.47952938097017184,24.680717814438953,0,2025-01-01 16:23:00
2331,Client23,Autocall,AMZN,BUY,460000.0,2.228192133683767,1.1744024622914861,0.22398882381369192,15.108117101925423,1,2025-01-01 16:25:00
2570,Client33,Autocall,NESN,SELL,210000.0,0.26401351817326363,1.693262767498048,0.6570923096961975,14.150278816974376,1,2025-01-01 16:25:00
2969,Client27,Bonus Certificate,MSFT,BUY,200000.0,1.1202082167229193,1.0720750283494278,0.5371022074660226,2.9583049723058084,0,2025-01-01 16:31:00
4657,Client30,Autocall,SPX,SELL,420000.0,3.8492940440293952,-0.06313831011064279,0.16466479935290285,2.2369620331281483,0,2025-01-01 16:35:00
827,Client17,Tracker,TSLA,SELL,480000.0,0.051765351594257936,-0.10999720946114347,0.5967081935565864,,1,2025-01-01 16:37:00
4630,Client09,Tracker,SMI,SELL,860000.0,-0.9116678190109546,-0.34524789092579533,0.2131740329271784,,0,2025-01-01 16:38:00
999,Client20,Autocall,SPX,SELL,1150000.0,0.11147763351672262,2.3385510417945623,0.2991085390366359,40.5341041507339,0,2025-01-01 16:41:00
